tax_group,tax_gs,tax_eco_food,tax_lh_amd,tax_lh_licm,tax_lh_ri#/d,test_exposure_type,test_media_type,result_effect,media_ph_mean,media_temperature_mean,result_conc1_mean_binary,result_conc1_type,result_obs_duration_mean,result_conc1_mean,result_conc1_mean_log,chem_name
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.69,17,0,A,72,19.5,1.29003461136252,"2,4-Dimethylphenol"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.69,17,0,A,96,18.1,1.25767857486918,"2,4-Dimethylphenol"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.8,25,0,A,96,1.268,0.103119253545714,"2,4,5-Trichlorophenol"
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,25,0,F,48,33.9,1.53019969820308,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,8.25,25.6,0,F,96,16.6,1.22010808804006,"2,4-Dimethylphenol"
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,8.25,25.6,0,F,24,27.5,1.43933269383026,"2,4-Dimethylphenol"
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,8.25,25.6,0,F,48,25,1.39794000867204,"2,4-Dimethylphenol"
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,8.25,25.6,0,F,72,20,1.30102999566398,"2,4-Dimethylphenol"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.7,24.7,0,A,96,24.8,1.39445168082622,Phenol
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,7.5,24.8,0,A,96,114,2.05690485133647,Aniline
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,7.5,24.8,0,A,24,191.25,2.28160144382566,Aniline
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,7.5,24.8,0,A,48,153.75,2.18681512444745,Aniline
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,7.5,24.8,0,A,72,135,2.13033376849501,Aniline
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,,0,F,96,4.9,0.690196080028514,Naphthalene
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,,0,F,96,55.9,1.74741180788642,m-Cresol
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,,0,F,96,18.2,1.26007138798508,o-Cresol
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,,0,F,96,28.6,1.45636603312904,p-Cresol
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,,0,F,96,100,2,Resorcinol
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,,0,F,96,67.5,1.82930377283102,Phenol
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,,0,F,96,3.5,0.544068044350276,Catechol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,24,0.33,-0.481486060122113,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.27,-0.568636235841013,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,24,0.3,-0.522878745280338,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.25,-0.602059991327962,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,0,A,24,9.8,0.991226075692495,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,0,A,96,5.2,0.716003343634799,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.0094,-2.0268721464003,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,,1,F,24,0.208,-0.681936665037239,Sodium pentachlorophenate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,,1,F,24,0.215,-0.667561540084395,Sodium pentachlorophenate
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,0,F,96,17,1.23044892137827,Mexacarbate
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,0,F,96,109,2.03742649794062,Trichlorfon
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,0,F,96,130,2.11394335230684,Mirex
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.0014,-2.85387196432176,Endosulfan
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.052,-1.2839966563652,Chlordane
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,0,F,96,2.3,0.361727836017593,"1,2,3,4,5,6-Hexachlorocyclohexane"
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.016,-1.79588001734408,Dieldrin
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.028,-1.55284196865778,Aldrin
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.087,-1.06048074738138,Lindane
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.0075,-2.1249387366083,Methoxychlor
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.056,-1.2518119729938,Heptachlor
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,5e-04,-3.30102999566398,Endrin
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.019,-1.72124639904717,"p,p'-DDT"
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,SW,MOR,,,0,F,96,2.4,0.380211241711606,"2-(2,4,5-Trichlorophenoxy)propionic acid"
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,0,F,24,64,1.80617997398389,Picloram
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,0,F,96,320,2.50514997831991,Endothal
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,0,F,96,14,1.14612803567824,Diquat
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,0,F,96,290,2.46239799789896,Dalapon
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,0,F,96,1.52,0.181843587944773,Chlorfenethol
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.099,-1.00436480540245,Trifluralin
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.165,-0.782516055786094,Dithianon
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.102,-0.991399828238082,Clonitralid
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,24,0.29,-0.537602002101044,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,48,0.29,-0.537602002101044,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,72,0.29,-0.537602002101044,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,72,0.23,-0.638272163982407,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,48,0.26,-0.585026652029182,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,24,0.28,-0.552841968657781,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.3,22,1,A,24,0.34,-0.468521082957745,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.3,22,1,A,48,0.33,-0.481486060122113,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.3,22,1,A,72,0.29,-0.537602002101044,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,1,A,72,0.31,-0.508638306165727,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,1,A,48,0.31,-0.508638306165727,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,1,A,24,0.33,-0.481486060122113,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,9,22,1,A,24,0.53,-0.275724130399211,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,9,22,1,A,48,0.5,-0.301029995663981,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,9,22,1,A,72,0.46,-0.337242168318426,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,6.8,22,1,A,24,0.14,-0.853871964321762,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,6.8,22,1,A,48,0.14,-0.853871964321762,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,6.8,22,1,A,72,0.14,-0.853871964321762,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.14,-0.853871964321762,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,24,0.00924,-2.03432802877989,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,48,0.00855,-2.06803388527183,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,72,0.00809,-2.09205147838773,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,1,A,96,0.00809,-2.09205147838773,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,1,A,96,0.00897,-2.04720755695591,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,1,A,72,0.00921,-2.03574036980315,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,1,A,48,0.00921,-2.03574036980315,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,1,A,24,0.00948,-2.02319166266193,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,24,0.01111,-1.95428594105913,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,48,0.01034,-1.98547946124208,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,72,0.01,-2,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.01,-2,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.8,22,1,A,96,0.00896,-2.04769199033787,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,1,A,72,0.00874,-2.0584885673656,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,1,A,48,0.00874,-2.0584885673656,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,1,A,24,0.0096899999999999,-2.01367622294923,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,24,0.00926,-2.03338901331807,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,48,0.00893,-2.04914854111145,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,72,0.00827,-2.08249449044745,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.0066799999999999,-2.17522353752445,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.0157,-1.80410034759077,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,6.7,22,1,A,72,0.0159,-1.79860287567955,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,6.7,22,1,A,48,0.0168,-1.77469071827414,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,0,A,24,9.57,0.980911937776844,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,0,A,48,7.02,0.846337112129805,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,0,A,72,4.85,0.685741738602264,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,0,A,96,4.38,0.6414741105041,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,0,A,96,5.86,0.767897616018091,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,0,A,72,7.1,0.851258348719075,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,0,A,48,7.9,0.897627091290442,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,0,A,24,10,1,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,0,A,48,8.66,0.937517892017347,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,0,A,72,7.55,0.877946951629188,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,0,A,96,7.43,0.870988813760575,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8,22,0,A,96,3.94,0.595496221825574,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,0,A,72,4.69,0.671172842715083,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,0,A,48,6.88,0.837588438235511,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,9.4,22,0,A,48,7.22,0.858537197569639,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,9.4,22,0,A,72,5.86,0.767897616018091,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,0,A,96,5.24,0.719331286983727,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.4,22,0,A,96,5.72,0.757396028793024,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7,22,0,A,72,7.36,0.866877814337499,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,24,0.25,-0.602059991327962,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,48,0.24,-0.619788758288394,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,72,0.23,-0.638272163982407,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8,22,1,A,96,0.21,-0.677780705266081,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,1,A,96,0.36,-0.443697499232713,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,72,0.36,-0.443697499232713,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,48,0.4,-0.397940008672038,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,24,0.41,-0.387216143280265,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,24,0.38,-0.42021640338319,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,48,0.34,-0.468521082957745,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.4,22,1,A,72,0.31,-0.508638306165727,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.31,-0.508638306165727,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.9,22,1,A,96,0.33,-0.481486060122113,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,1,A,72,0.35,-0.455931955649724,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,1,A,48,0.36,-0.443697499232713,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,1,A,24,0.38,-0.42021640338319,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,24,0.21,-0.677780705266081,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,48,0.17,-0.769551078621726,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,72,0.17,-0.769551078621726,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.17,-0.769551078621726,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.29,-0.537602002101044,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,72,0.3,-0.522878745280338,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,48,0.31,-0.508638306165727,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,24,0.39,-0.408935392973501,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,R,FW,MOR,7.5,,0,A,96,98.27,1.99242095605202,Nitrogen mustard hydrochloride
fish,Pimephales_promelas,D_H,1825,7.4,30,R,FW,MOR,7.5,,0,A,96,99.45,1.99760478746045,Nitrogen mustard hydrochloride
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.1,18,1,A,24,0.154,-0.812479279163537,Octhilinone
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.00938,-2.02779716162094,Permethrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.25,-0.602059991327962,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.27,-0.568636235841013,4-Nonylphenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,0,A,96,5.21,0.716837723299524,Carbaryl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.25,-0.602059991327962,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,NR,FW,MOR,,,1,F,96,0.27,-0.568636235841013,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,1,A,96,0.27,-0.568636235841013,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,22,1,A,96,0.22,-0.657577319177794,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.23,-0.638272163982407,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.8,22,1,A,96,0.28,-0.552841968657781,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,22,1,A,96,0.145,-0.838631997765025,Pentachlorophenol
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,25,1,A,96,0.00032,-3.49485002168009,Esfenvalerate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,25,1,A,96,0.00013,-3.88605664769316,Esfenvalerate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,25,1,A,96,0.00023,-3.63827216398241,Esfenvalerate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,25,1,A,96,0.00022,-3.65757731917779,Esfenvalerate
fish,Pimephales_promelas,D_H,1825,7.4,30,R,FW,MOR,,20,1,A,96,2e-04,-3.69897000433602,Esfenvalerate
fish,Pimephales_promelas,D_H,1825,7.4,30,R,FW,MOR,,25,1,F,96,0.00025,-3.60205999132796,Esfenvalerate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8,23,1,A,96,0.00108,-2.96657624451305,Cyfluthrin
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.1,18,1,A,96,0.14,-0.853871964321762,Octhilinone
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,25,0,A,96,20,1.30102999566398,Atrazine
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,,1,A,96,0.26,-0.585026652029182,Triclosan
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,21.49,0,A,96,9.93,0.996949248495381,Naphthalene
fish,Pimephales_promelas,D_H,1825,7.4,30,R,FW,MOR,,25,0,A,96,6,0.778151250383644,Diazinon
fish,Pimephales_promelas,D_H,1825,7.4,30,R,FW,MOR,,20,0,A,96,6.6,0.819543935541869,Diazinon
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.4,,1,A,96,0.092,-1.03621217265444,Triclocarban
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.1,11,0,A,96,274,2.43775056282039,Hexazinone
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,,1,A,48,0.000616,-3.21041928783557,Esfenvalerate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,,1,F,24,0.002,-2.69897000433602,Fenvalerate
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,21.6,0,A,96,1966,3.29358351349612,"2,4-Dichlorophenoxyacetic acid"
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,,1,F,24,0.2,-0.698970004336019,Pyrene
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,21.9,0,A,96,165,2.21748394421391,"2,4-Dichlorophenoxyacetic acid"
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,,0,F,96,3.7,0.568201724066995,Acenaphthene
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,,1,F,24,0.1,-1,Fluoranthene
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,12,0,A,96,5.3,0.724275869600789,Biphenyl
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.2,21.7,1,A,96,0.333,-0.47755576649368,Profenofos
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.9,30,1,A,96,0.0215,-1.66756154008439,Profenofos
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.3,,0,A,48,7,0.845098040014257,"3,4-Dichloroaniline"
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,,0,A,24,9,0.954242509439325,"3,4-Dichloroaniline"
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,,0,A,96,5.6,0.748188027006201,"3,4-Dichloroaniline"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.8,17.4,1,A,96,0.11,-0.958607314841775,2-(Decylthio)ethanamine hydrochloride
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.8,17.4,1,A,72,0.13,-0.886056647693163,2-(Decylthio)ethanamine hydrochloride
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.8,17.4,1,A,24,0.37,-0.431798275933005,2-(Decylthio)ethanamine hydrochloride
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.8,17.4,1,A,48,0.17,-0.769551078621726,2-(Decylthio)ethanamine hydrochloride
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.2,,1,F,24,0.00204,-2.6903698325741,Esfenvalerate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,0,A,96,11,1.04139268515822,2-Mercaptobenzothiazole
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,0,A,48,13,1.11394335230684,2-Mercaptobenzothiazole
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,0,A,24,18,1.25527250510331,2-Mercaptobenzothiazole
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,8.1,22,0,A,24,18,1.25527250510331,2-Mercaptobenzothiazole
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,20,0,T,48,4.5,0.653212513775344,Sodium dodecyl sulfate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,20,0,T,48,3,0.477121254719662,Sodium dodecyl sulfate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,20,0,T,48,3,0.477121254719662,Sodium dodecyl sulfate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,20,0,T,48,3.5,0.544068044350276,Sodium dodecyl sulfate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,20,1,F,48,0.15,-0.823908740944319,Sodium pentachlorophenate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,20,1,F,48,0.1,-1,Sodium pentachlorophenate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,20,0,T,48,3.5,0.544068044350276,Sodium dodecyl sulfate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,,20,1,F,48,0.25,-0.602059991327962,Sodium pentachlorophenate
fish,Pimephales_promelas,D_H,1825,7.4,30,S,FW,MOR,7.3,,0,F,96,12720,4.10448711131239,Ethanol
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,,,1,A,96,0.0023,-2.63827216398241,Pyridaben
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.6,25.1,0,A,24,9.03,0.955687750313506,"3,4-Dichloroaniline"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.6,25.1,0,A,48,8.88,0.948412965778601,"3,4-Dichloroaniline"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.6,25.1,0,A,96,6.99,0.844477175745682,"3,4-Dichloroaniline"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.6,25,0,A,24,11.3,1.05307844348342,"3,4-Dichloroaniline"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.6,25,0,A,48,10,1,"3,4-Dichloroaniline"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.6,25,0,A,96,8.06,0.906335041805091,"3,4-Dichloroaniline"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.2,24.5,0,A,24,12,1.07918124604762,"3,4-Dichloroaniline"
fish,Pimephales_promelas,D_H,1825,7.4,30,F,FW,MOR,7.2,24.5,0,A,48,9.24,0.965671971220107,"3,4-Dichloroaniline"
